"user_id","gender","married","has_children","age","perk_assigned"
"518084","F","false","false","25","free checked bag"
"518092","F","false","false","45","free cancellation fees"
"518121","F","false","false","33","exclusive discounts"
"518127","F","false","false","36","free cancellation fees"
"518135","F","false","false","36","free hotel meal"
"518191","F","true","false","47","free checked bag"
"518196","F","true","true","56","free hotel meal"
"518211","F","false","true","39","free cancellation fees"
"518219","F","false","false","27","exclusive discounts"
"518281","F","true","true","54","exclusive discounts"
"518324","F","false","false","40","free cancellation fees"
"518334","F","true","true","33","free checked bag"
"518338","F","false","true","37","free cancellation fees"
"518347","F","true","true","55","free cancellation fees"
"518348","F","true","true","35","exclusive discounts"
"518354","M","false","false","22","1 night free hotel with flight"
"518372","F","false","false","31","exclusive discounts"
"518393","F","false","false","41","1 night free hotel with flight"
"518406","F","true","false","52","free cancellation fees"
"518416","F","false","false","46","exclusive discounts"
"518422","F","true","false","60","1 night free hotel with flight"
"518443","F","true","false","79","free checked bag"
"518450","F","true","true","63","free hotel meal"
"518480","F","true","true","45","free hotel meal"
"518495","F","false","false","24","free checked bag"
"518516","F","true","true","57","free checked bag"
"518526","M","false","false","55","free cancellation fees"
"518527","F","true","false","45","exclusive discounts"
"518533","F","false","true","37","exclusive discounts"
"518535","M","true","false","46","free cancellation fees"
"518541","F","false","false","47","free cancellation fees"
"518567","F","false","false","18","free checked bag"
"518579","M","false","false","42","free hotel meal"
"518582","F","true","true","51","1 night free hotel with flight"
"518585","F","true","true","44","exclusive discounts"
"518612","F","false","false","44","free cancellation fees"
"518628","F","true","true","49","1 night free hotel with flight"
"518629","F","false","false","49","free cancellation fees"
"518639","F","false","false","35","free checked bag"
"518642","F","true","false","71","1 night free hotel with flight"
"518645","F","true","false","23","1 night free hotel with flight"
"518694","F","false","false","41","1 night free hotel with flight"
"518696","F","false","true","38","1 night free hotel with flight"
"518711","F","true","false","45","free checked bag"
"518716","F","true","true","40","free checked bag"
"518722","F","true","false","53","free checked bag"
"518726","F","false","true","18","exclusive discounts"
"518735","F","false","true","29","1 night free hotel with flight"
"518743","F","false","false","35","free hotel meal"
"518747","F","true","true","51","exclusive discounts"
"518751","F","false","false","33","free cancellation fees"
"518756","F","false","false","52","free cancellation fees"
"518826","F","false","true","39","free hotel meal"
"518827","M","true","true","50","exclusive discounts"
"518865","F","false","true","28","free checked bag"
"518866","F","true","false","55","1 night free hotel with flight"
"518867","F","true","false","35","free hotel meal"
"518870","F","false","false","38","1 night free hotel with flight"
"518894","F","false","false","50","free checked bag"
"518896","F","true","false","57","1 night free hotel with flight"
"518907","M","false","false","43","free cancellation fees"
"518922","F","true","false","84","1 night free hotel with flight"
"518925","F","false","true","32","1 night free hotel with flight"
"518931","F","false","true","18","1 night free hotel with flight"
"518954","F","true","true","37","free cancellation fees"
"518956","F","true","false","49","free hotel meal"
"518963","F","false","true","31","exclusive discounts"
"518971","F","false","false","40","exclusive discounts"
"518998","F","true","true","47","free checked bag"
"519014","F","false","false","39","free cancellation fees"
"519059","F","false","true","27","exclusive discounts"
"519079","F","false","false","50","free cancellation fees"
"519089","F","false","true","34","1 night free hotel with flight"
"519091","F","true","false","54","free checked bag"
"519096","F","false","true","34","exclusive discounts"
"519114","F","false","true","39","free cancellation fees"
"519117","F","true","true","46","exclusive discounts"
"519137","F","false","false","51","free hotel meal"
"519140","F","true","false","56","free cancellation fees"
"519171","F","false","true","49","exclusive discounts"
"519191","M","false","false","21","1 night free hotel with flight"
"519205","F","true","false","45","1 night free hotel with flight"
"519210","M","true","false","45","free cancellation fees"
"519211","F","true","false","37","free cancellation fees"
"519248","F","true","true","27","free checked bag"
"519254","F","false","false","31","free cancellation fees"
"519260","F","false","true","27","free checked bag"
"519267","F","false","false","47","free checked bag"
"519285","F","false","false","31","free cancellation fees"
"519312","F","true","true","60","1 night free hotel with flight"
"519313","M","false","true","24","free hotel meal"
"519335","F","true","true","65","1 night free hotel with flight"
"519348","M","false","false","46","free checked bag"
"519353","F","false","false","69","1 night free hotel with flight"
"519357","F","false","true","46","free cancellation fees"
"519368","F","false","true","20","exclusive discounts"
"519383","F","false","false","33","1 night free hotel with flight"
"519392","F","true","false","58","free checked bag"
"519393","F","false","true","50","free cancellation fees"
"519406","F","false","false","24","1 night free hotel with flight"
"519412","F","true","false","51","exclusive discounts"
"519419","F","false","true","34","exclusive discounts"
"519430","F","false","false","36","free hotel meal"
"519446","F","true","false","48","free checked bag"
"519469","M","false","false","35","free cancellation fees"
"519515","M","true","true","52","free checked bag"
"519529","M","true","true","26","free checked bag"
"519532","F","false","false","45","free checked bag"
"519541","M","true","false","48","free checked bag"
"519548","M","true","true","26","1 night free hotel with flight"
"519554","F","false","true","33","free checked bag"
"519561","F","true","false","72","1 night free hotel with flight"
"519595","M","false","false","43","free cancellation fees"
"519596","F","true","true","41","exclusive discounts"
"519604","F","false","false","55","free cancellation fees"
"519626","M","false","true","47","free cancellation fees"
"519631","F","false","false","51","free cancellation fees"
"519664","F","true","true","54","free checked bag"
"519687","F","true","true","25","1 night free hotel with flight"
"519694","F","false","false","33","free cancellation fees"
"519695","F","false","false","39","free hotel meal"
"519706","F","false","true","63","1 night free hotel with flight"
